Aryabhata,11,2277,3248020283,48,99,200000000,45,99,200000000,70,99,200000000,10,99,200000000,10,99,200000000,20,99,101099252,16,99,200000000,50,99,200000000,71,99,181289619,15,99,200000000,105,99,81715745,29,99,200000000,76,99,56139725,91,99,29646822,98,99,48345377,39,99,71166322,188,99,29700405,79,99,200000000,25,99,137465896,84,99,171320979,34,99,85402996,8,99,200000000,25,99,54727145,-1,-1,-1,-1,-1,-1,-1,-1,12515,6,-1,-1,7783,1095,-1,-1,108057,13,990,849,19551,214,40002,15,30453,4,-1,-1,-1,-1,30129,215,14284,268,-1,-1,5057,1714,-1,-1,41300,486,-1,-1,-1,-1,-1,-1,10558,991,5282,627,-1,-1,-1,-1,19192,37,-1,-1,-1,-1,56995,27,3349,580,4810,635,3261,595,-1,-1,-1,-1,-1,-1,1155,2443,-1,-1,353,566,12412,206,-1,-1,39306,756,-1,-1,46308,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8370,126,-1,-1,-1,-1,14,728,-1,-1,54419,85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24653,214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,81,5002,153,7038,726,986,15379,1276
Farmer McGee,12,2277,3236809882,41,99,200000000,36,99,200000000,23,99,200000000,33,99,200000000,7,99,200000000,6,99,200000000,12,99,200000000,13,99,200000000,62,99,195472340,210,99,33812367,40,99,171046052,354,99,122021468,39,99,80792155,246,99,20920642,122,99,44253290,5,99,200000000,178,99,30376268,287,99,73120887,10,99,200000000,75,99,189841114,65,99,54006492,25,99,200000000,135,99,21146807,-1,-1,-1,-1,-1,-1,-1,-1,14836,5,-1,-1,31754,438,-1,-1,39347,52,16095,236,57122,88,23909,34,10260,28,-1,-1,-1,-1,-1,-1,23957,204,13078,463,13141,985,-1,-1,43316,466,-1,-1,-1,-1,-1,-1,30186,387,3154,844,315,515,-1,-1,-1,-1,8279,433,-1,-1,-1,-1,33038,95,52438,152,51965,16,-1,-1,-1,-1,20362,354,20485,137,-1,-1,377,548,11035,240,31853,46,48085,510,8884,372,22377,145,-1,-1,-1,-1,-1,-1,-1,-1,19826,8,-1,-1,39472,25,-1,-1,1,1625,-1,-1,123126,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33192,90,-1,-1,-1,-1,657,12,77,92,-1,-1,-1,-1,-1,-1,25669,76,293,4265,-1,-1,1857,3000
wzrdddddyo,13,2277,3162901302,86,99,160258818,71,99,139014035,233,99,164701567,105,99,200000000,1617,99,96407822,10,99,151053865,22,99,200000000,129,99,91761679,280,99,69252169,10,99,200000000,65,99,106673024,278,99,184933887,6,99,200000000,92,99,29431114,96,99,49111507,10,99,152788536,300,99,23558889,118,99,200000000,15,99,177350494,55,99,200000000,13,99,200000000,59,99,102751308,20,99,63852588,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54798,256,322090,1,-1,-1,20817,194,73773,59,88034,1,50837,1,74806,500,-1,-1,27645,268,19121,230,-1,-1,24141,463,-1,-1,28721,616,-1,-1,22348,16,-1,-1,2057,1870,-1,-1,-1,-1,397,645,-1,-1,-1,-1,-1,-1,26419,62,7300,382,15245,383,7613,379,14990,30,4335,195,37400,16,-1,-1,-1,-1,147,780,-1,-1,4167,465,32104,1000,-1,-1,45243,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,302,800,-1,-1,-1,-1,32,384,-1,-1,45655,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19277,32,18781,13,13,20000,154,7000,1944,600,6005,2000
0WL PHARA0H,14,2277,3139304231,123,99,125886296,72,99,138215311,430,99,136169458,79,99,200000000,1219,99,105384995,17,99,126244718,23,99,200000000,75,99,141487668,130,99,115809526,28,99,110113349,51,99,133126661,124,99,200000000,18,99,133106933,13,99,119451124,23,99,120227626,13,99,121933636,22,99,143591939,174,99,125899898,23,99,141709254,115,99,139675197,25,99,130600748,38,99,128350471,11,99,102319423,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,70544,183,-1,-1,-1,-1,44487,89,55742,91,75608,2,47363,1,-1,-1,-1,-1,27173,274,31425,171,-1,-1,1041,3000,-1,-1,50203,406,-1,-1,-1,-1,-1,-1,-1,-1,21216,122,9251,6,-1,-1,-1,-1,-1,-1,-1,-1,40745,44,38938,67,61185,124,39113,67,-1,-1,-1,-1,32140,81,-1,-1,-1,-1,160,767,-1,-1,42491,23,66305,121,-1,-1,11031,297,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39615,112,-1,-1,44110,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19919,6,-1,-1,24278,9,-1,-1,5,30000,118,7215,4425,376,1839,3000
City Morgue,15,2277,3017529853,87,99,159474968,89,99,110028546,257,99,160164972,130,99,200000000,12216,99,37470526,16,99,127466990,25,99,193646411,2639,99,22969383,18,99,200000000,12,99,200000000,16,99,200000000,56146,99,13095803,20,99,118575894,1136,99,15806191,7,99,200000000,97,99,50354229,8,99,200000000,122,99,200000000,20,99,150001929,77,99,183056301,27,99,118826868,117,99,70685124,17,99,85905718,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9123,1007,10630,101,134090,9,17485,222,3269,473,3390,154,6363,48,-1,-1,-1,-1,-1,-1,30495,175,11275,518,17523,743,-1,-1,14816,840,9844,22,5228,269,-1,-1,39631,194,3933,749,-1,-1,-1,-1,13659,57,12496,274,-1,-1,67314,23,19379,188,9332,483,19214,192,-1,-1,-1,-1,704,1780,-1,-1,-1,-1,181,738,17352,131,46505,13,53830,371,7296,440,39681,30,2272,11,-1,-1,7487,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2390,77,-1,-1,-1,-1,12818,50,11088,520,-1,-1,-1,-1,4496,305,-1,-1,-1,-1,26298,9,-1,-1,3946,1,-1,-1,-1,-1,-1,-1,-1,-1,27,10000,82025,535,19277,100,8173,1761
Redo Undo,16,2277,2929467616,64,99,189005139,144,99,83831998,321,99,151150474,92,99,200000000,401,99,144561489,18,99,118883876,31,99,168190010,67,99,154237869,754,99,39135445,13,99,200000000,83,99,93714401,107,99,200000000,11,99,166187090,361,99,19598698,101,99,48011486,17,99,110125986,89,99,43958446,58,99,200000000,37,99,101903589,88,99,165732198,29,99,115644204,24,99,200000000,543,99,15595218,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,52225,270,-1,-1,203567,3,39162,104,32000,155,57333,6,38762,2,-1,-1,-1,-1,27989,263,27138,189,18904,315,16649,785,-1,-1,13117,881,-1,-1,3746,361,-1,-1,25172,502,27204,61,-1,-1,-1,-1,28400,21,5568,594,-1,-1,18199,81,19248,189,39214,205,19590,188,-1,-1,-1,-1,29947,123,14560,275,-1,-1,243,650,7507,281,-1,-1,23567,1352,5940,509,1850,747,-1,-1,9747,91,-1,-1,-1,-1,-1,-1,299,800,-1,-1,-1,-1,24,442,-1,-1,17933,209,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,20000,111,7286,15339,135,4654,2200
Number1 Bass,17,2277,2872026509,37,99,200000000,63,99,156230364,67,99,200000000,21,99,200000000,27,99,200000000,32,99,61692670,30,99,169231882,28,99,200000000,67,99,183804167,85,99,52747778,43,99,155116890,667,99,63554594,64,99,61120071,23,99,60012895,36,99,82386888,24,99,89646421,56,99,58578315,461,99,51792404,9,99,200000000,46,99,200000000,54,99,62400240,49,99,111350375,28,99,52360555,-1,-1,-1,-1,-1,-1,-1,-1,11827,7,-1,-1,10540,927,192487,3,16700,133,4464,491,18579,221,27755,28,5970,51,59578,509,-1,-1,-1,-1,4943,470,-1,-1,22947,507,-1,-1,10025,980,-1,-1,-1,-1,-1,-1,5561,1315,3798,763,3154,101,-1,-1,-1,-1,15954,183,12862,12,-1,-1,4565,496,6830,550,4644,498,-1,-1,-1,-1,36396,27,2222,1708,-1,-1,257,637,3786,456,493,1865,457,6546,23010,30,29316,94,8330,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29482,40,-1,-1,107,223,-1,-1,1709,992,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,7010,-1,-1,-1,-1,-1,-1,1,724,-1,-1,-1,-1,-1,-1,-1,-1,737,2046,-1,-1,243,5211
Lydia Kenney,18,2277,2813339772,27,99,200000000,67,99,147188492,203,99,174955825,35,99,200000000,105,99,200000000,40,99,56605980,60,99,118861277,59,99,197179902,27,99,200000000,161,99,37477378,30,99,200000000,171,99,200000000,17,99,136395161,1491,99,14943428,58,99,67726276,42,99,68771370,88,99,44491275,26,99,200000000,34,99,109250132,228,99,101406191,305,99,26560862,111,99,72853481,43,99,38672742,-1,-1,-1,-1,-1,-1,-1,-1,11043,8,-1,-1,44006,325,-1,-1,195000,4,153053,7,16191,239,12679,65,20529,10,-1,-1,-1,-1,3192,2750,13445,276,92,3000,1,20000,-1,-1,58224,342,-1,-1,6285,221,-1,-1,38892,206,3389,813,8785,8,-1,-1,-1,-1,30235,19,1334,1050,-1,-1,246,1864,180,2286,238,1884,-1,-1,-1,-1,11915,610,4347,1070,379,1122,547,472,20,4783,3047,587,8974,2548,8895,372,29154,96,9860,4,-1,-1,603,356,554,855,1113,99,59,1142,8848,185,-1,-1,291,152,-1,-1,10594,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,14643,1895,190,-1,-1,20,76,1893,26,-1,-1,-1,-1,-1,-1,-1,-1,353,3595,22344,80,3547,2417
Leldra,19,2277,2781612037,24,99,200000000,26,99,200000000,34,99,200000000,34,99,200000000,2,99,200000000,672,99,16367462,33,99,160975618,41,99,200000000,50,99,200000000,25,99,112917373,48,99,143270435,85,99,200000000,28,99,94907957,1870,99,14458289,463,99,26306089,169,99,40482084,523,99,19775437,56,99,200000000,15353,99,14339468,669,99,61896876,59,99,58812777,23,99,200000000,379,99,17102172,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225284,12,281400,1,-1,-1,194946,2,132720,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3248,590,-1,-1,-1,-1,-1,-1,366,2185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43514,40,-1,-1,49019,164,-1,-1,-1,-1,-1,-1,10128,682,16462,219,-1,-1,3799,210,-1,-1,-1,-1,-1,-1,-1,-1,28282,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35844,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27512,174,-1,-1,-1,-1,-1,-1,11979,10,-1,-1,-1,-1,1274,620,-1,-1,164,6936,-1,-1,-1,-1
Fat Clouds,20,2277,2751720799,102,99,139854079,60,99,165384549,333,99,149238580,19,99,200000000,279,99,160070008,15,99,129307781,9,99,200000000,94,99,114075633,229,99,78226240,61,99,66615396,166,99,59095522,275,99,197844696,23,99,106209206,17,99,100833295,72,99,58384214,21,99,94450742,77,99,47869134,136,99,175338596,17,99,166313596,136,99,133047238,73,99,50142103,74,99,92311759,19,99,67108432,-1,-1,-1,-1,-1,-1,-1,-1,6105,11,-1,-1,14828,754,-1,-1,31534,67,19777,202,24180,189,2764,174,2010,122,59049,510,-1,-1,-1,-1,2313,738,3841,891,324,4010,-1,-1,32299,575,-1,-1,11958,98,-1,-1,1013,2306,299,1903,8951,7,33046,7,13660,57,9386,382,1340,1045,73708,18,1504,857,1936,897,1493,868,-1,-1,-1,-1,17143,442,1387,2222,-1,-1,390,540,864,1024,5861,351,20797,1500,3264,701,4245,519,16861,2,4276,556,982,203,1203,403,-1,-1,11841,65,-1,-1,-1,-1,19,573,-1,-1,2709,702,-1,-1,-1,-1,-1,-1,-1,-1,1291,742,-1,-1,19976,317,21184,23,7696,94,-1,-1,16227,8,-1,-1,17605,45,8980,88,10,22142,146,7087,1125,789,289,5000
Gibbed,21,2277,2665484478,82,99,165760743,74,99,137220671,124,99,199456770,101,99,200000000,15344,99,32239744,11,99,145740399,49,99,130434354,642,99,37765176,414,99,54942707,2,99,200000000,1428,99,21117552,116,99,200000000,4,99,200000000,715,99,17120921,255,99,32532667,27,99,84165434,110,99,38278651,42,99,200000000,19,99,151216202,122,99,136438846,6,99,200000000,228,99,50655330,58,99,30398311,-1,-1,-1,-1,-1,-1,-1,-1,1016,38,-1,-1,280,4204,391,766,894,978,757,918,135,1444,8879,85,17639,13,71601,500,-1,-1,-1,-1,15423,258,211,2177,-1,-1,-1,-1,13207,878,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27372,127,57786,135,28641,120,-1,-1,-1,-1,-1,-1,32429,41,-1,-1,99,872,-1,-1,-1,-1,1624,4811,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,996,102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,61,6264,-1,-1,-1,-1,-1,-1,6395,15,-1,-1,-1,-1,-1,-1,-1,-1,1402,1420,-1,-1,277,5034
Naturally Me,22,2277,2649143910,162,99,106452079,186,99,72449424,266,99,158898601,170,99,190176391,423,99,142405541,23,99,83401935,75,99,108950330,135,99,90257752,208,99,84975537,39,99,78457868,129,99,67955577,38,99,200000000,40,99,80642048,2,99,200000000,69,99,58917144,26,99,85566275,43,99,66292056,2,99,200000000,67,99,77926301,15,99,200000000,22,99,134218919,54,99,108219393,27,99,52980739,-1,-1,-1,-1,-1,-1,-1,-1,2810,19,-1,-1,638,3191,510,700,3390,500,6980,401,387,1013,673,300,476,277,-1,-1,-1,-1,3079,2798,2601,683,243,2062,12,8245,-1,-1,46,3270,12170,16,548,1315,-1,-1,7438,1165,14336,244,-1,-1,410,638,1239,458,40,2941,3927,401,1536,460,312,1656,377,1649,307,1686,7144,50,-1,-1,12133,602,1635,2046,964,706,210,693,269,1723,1117,1187,9284,2500,3082,720,4698,494,4372,7,-1,-1,-1,-1,-1,-1,399,171,-1,-1,27880,46,63,2254,121,210,-1,-1,23930,168,28023,20,2378,1027,-1,-1,-1,-1,-1,-1,-1,-1,771,2428,-1,-1,-1,-1,-1,-1,396,46,-1,-1,4939,274,1029,706,17,12991,77,7650,232,1478,286,5004
Fe Papi,23,2277,2573994134,88,99,158237750,68,99,146073310,191,99,176933735,77,99,200000000,100,99,200000000,13,99,135408803,21,99,200000000,83,99,131441692,513,99,49398456,24,99,115060522,85,99,92522856,779,99,56027163,30,99,91966090,42,99,46119148,124,99,44011340,29,99,82983226,51,99,60358755,306,99,69779396,11,99,200000000,182,99,113839183,31,99,104675801,137,99,66596450,52,99,32560458,-1,-1,-1,-1,-1,-1,-1,-1,8784,9,-1,-1,28725,476,230869,2,74372,23,10227,322,52561,98,34556,20,19312,11,16801,771,-1,-1,-1,-1,4478,497,8037,641,911,3119,-1,-1,23457,687,28828,5,7019,198,-1,-1,13,7599,3566,792,2224,151,6897,150,15748,50,1596,1138,2585,620,36104,50,465,1408,543,1437,409,1512,7508,50,2025,576,11516,626,19467,153,381,1120,227,673,1114,917,21180,91,23535,1354,448,1365,11796,282,19548,1,1825,1335,473,451,1635,260,31161,5,1408,496,7997,204,5080,150,4,1234,-1,-1,68999,63,11942,52,35188,164,472,989,1300,350,1148,787,1112,100,36,7528,1762,195,1525,355,1,250,63,100,837,1567,2243,491,1660,527,14,20000,1254,1506,579,1048,611,4094
